QKEY,INTERVIEW_START_W74,INTERVIEW_END_W74,DEVICE_TYPE_W74,LANG_W74,FORM_W74,TOPICINT_a_W74,TOPICINT_b_W74,TOPICINT_c_W74,TOPICINT_d_W74,TOPICINT_e_W74,INEQATTN_W74,RACECONV_W74,EDUCRACE_W74,MINBUS_W74,COMMDIV_W74,COVID_SCI6E_W74,NOCVACC_a_W74,NOCVACC_b_W74,NOCVACC_c_W74,NOCVACC_d_W74,VACCNCRN_a_W74,VACCNCRN_b_W74,VACCNCRN_c_W74,VACCNCRN_d_W74,VACCNFDT_W74,VACCDEV_W74,VACCHAPPEN_a_W74,VACCHAPPEN_b_W74,VACCHAPPEN_c_W74,RACESURV5_a_W74,RACESURV5_b_W74,RACESURV5_c_W74,RACESURV5_d_W74,RACESURV5_i_W74,RACESURV5_j_W74,RACESURV6_W74,RACESURV12_W74,RACESURV13_W74,RACATTN_W74,RACESURV28_a_W74,RACESURV28_b_W74,RACESURV28_c_W74,RACESURV28_d_W74,RACESURV28_f_W74,RACESURV28_g_W74,IMPPEOPLE_a_W74,IMPPEOPLE_b_W74,IMPPEOPLE_c_W74,IMPPEOPLE_d_W74,IMPPEOPLE_e_W74,IMPPEOPLE_f_W74,REDRACIALINEQ_a_W74,REDRACIALINEQ_b_W74,REDRACIALINEQ_c_W74,REDRACIALINEQ_d_W74,REDRACIALINEQ_e_W74,REDRACIALINEQ_f_W74,REDRACIALINEQOTH_M1,REDRACIALINEQOTH_M2,REDRACIALINEQOTH_M3,REDRACIALINEQOTH_REFUSED_W74,BLM_W74,RACECHNG_W74,IMPLIVES_W74,POLICYCHNG_W74,SNSUSE_W74,POSTRACE_W74,POSTMOTIVE_a_W74,POSTMOTIVE_b_W74,JOKE1_W74,CANCUL1_W74,CANCUL2_W74,SMPOLAD1_W74,SMPOLAD2_W74,AVOIDPT1_W74,AVOIDPT2_a_W74,AVOIDPT2_b_W74,AVOIDPT2_c_W74,AVOIDPT2_d_W74,AVOIDPT2_e_W74,PROB1a_W74,SMSUEOH_W74,OHCONS_a_W74,OHCONS_b_W74,OHCONS_c_W74,OHCONS_d_W74,OHCONS_e_W74,SMOH_W74,ON7_a_W74,ON7_b_W74,ON7_c_W74,ON7_d_W74,ON7_e_W74,ON7_h_W74,IDENTITY_a_W74,IDENTITY_c_W74,IDENTITY_d_W74,IDENTITY_e_W74,IDENTITY_f_W74,ON7REC_a_W74,ON7REC_b_W74,ON7REC_c_W74,ON7REC_d_W74,ON7REC_e_W74,ON7REC_h_W74,ON10_W74,ON12_a_W74,ON12_b_W74,ON12_e_W74,ON12_f_W74,ON12_g_W74,ON12_h_W74,YOU1_W74,F_METRO,F_CREGION,F_CDIVISION,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE2,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO,F_INC_SDT1,F_REG,F_IDEO,F_INTFREQ,F_VOLSUM,RACATTN_W43,RACESURV5a_W43,RACESURV5b_W43,RACESURV5c_W43,RACESURV5d_W43,RACESURV5i_W43,RACESURV5j_W43,RACESURV6_W43,RACESURV12_W43,RACESURV13_W43,RACESURV28a_W43,RACESURV28b_W43,RACESURV28c_W43,RACESURV28d_W43,RACESURV28f_W43,RACESURV28g_W43,COVID_SCI6E_W67,WEIGHT_W43_W74,WEIGHT_W67_W74,WEIGHT_W74
201901076818,9/10/2020 13:33:33,9/10/2020 14:26:51,2,1,1,1,1,1,1,4,1,2,1,1,2,3,1,3,2,1, , , , ,2,1,1,2,1,1,4,4,3,1,4,2,2,3,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,6,8, ,1,2,2,2, ,1,2,1,4,1,1,1,3,4,4,1,3,2,3,3,1,1,1,1,1,1,1,4,2,2,2,1,2,2,2,2,2,2,1, , , , , , ,1,2,1,2,2,2,1,2,1,3,5,2,2,2,4,1,1,3,4,3,1,5,1,2,2,2,5,3,2,2,4,3,1,4,2,2, , , , , , , , , , , , , , , , ,1, ,.058779701079258,.0716770575889035
201901076872,9/12/2020 16:43:20,9/12/2020 17:25:52,1,2,2,2,1,1,1,4,1,4,4,4,3,3,1,3,3,1, , , , ,3,1,2,3,1,1,3,5,5,1,3,2,2,2,2,1,1,99,1,3,1,1,2,1,1,1,2,3,1,4,99,1,1,10, , ,1,2,1, ,1,1,4, , ,2,1,4,3,3,3,1,3,1,3,3,1,2,1,3,1,1,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,4,9,2,2,2,3,1,1,3,1,3,2,5,2,2,2,2,5,2, ,2,3,7, ,3,1,2, , , , , , , , , , , , , , , , , , , ,.149322893451356
201901076981,9/9/2020 21:56:59,9/9/2020 22:11:31,2,2,1,3,1,1,2,4,3,2,4,4,2,4,1,2,2,1, , , , ,2,1,1,2,3,5,5,5,5,5,5,1,3, ,1,2,3,3,3,3,3,1,2,4,4,3,2, , , , , , , , , ,0,4,3,2, ,1,3,3,1,1,1,4,1,4,1, , , , , ,1,2,1,3,1,1,3,4,2,2,2,2,1,2,2,2,1,2,2, , , , , , ,3,1,2,2,2,2,2,2,1,3,5,2,2,3,2,1,97,3,1,3,1,6,1,12, ,3,6,1, ,1,2,4,1,3,2,2, , , , , , , , , , , , , , , , , , , ,.0711400216722753
201901076999,9/11/2020 16:00:26,9/11/2020 19:58:39,2,2,1,3,3,1,3,4,2,4,3,3,2,4,1,3,3,1, , , , ,1,99,1,2,1,5,5,5,5,5,2,2,3, ,1,3,3,3,3,3,3,4,4,2,3,2,4, , , , , , , , , ,0,3,3,99, ,2, , , ,1,2,4,3,3, , , , , , ,2,1,3,3,4,2,2,4,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2, ,4,2,2,2,2,2,2,3,1,4,9,2,1,3,2,1,1,4,1,3,1,6,1,2,1,2,5,99,99,9,9,1,1,99,1,1, , , , , , , , , , , , , , , , ,2, ,.275092251588454,.348072997819663
201901077019,9/11/2020 17:22:56,9/11/2020 17:50:03,1,1,2,1,1,1,1,3,1,1,2,2,1,4,1,3,3,1, , , , ,3,1,3,2,1,1,4,4,5,1,4,2,2,3,2,1,1,1,1,1,1,3,2,2,3,4,2,3,2,2,2,2,2,9, , ,1,1,1, ,2,1,4, , ,2,1,3,1,3,4,3,2,3,3,3,1,1,1,1,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,4,2,3,2,1,2,4,1,3,1,2,5,2,2,2,2,2, ,2,3,6,1,3,2,2, , , , , , , , , , , , , , , , ,1, ,.156730276766616,.205908164757851
201901077099,9/11/2020 0:28:12,9/11/2020 0:59:01,2,2,2,1,1,1,1,3,1,2,2,2,1,2, , , , ,3,2,2,2,2,1,1,2,2,1,3,3,3,2,2,2,2,2,2,1,3,3,1,3,1,1,1,1,1,1,1,4,3,4,1,4,2,10,9, ,1,2,2, ,1,1,2,2,4,1,1,4,2,3,3,2,3,2,2,2,2,2,1,2,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,2,2,1,5,1,8,3,1,3,1,6,1,1,1,1,4,2, ,2,3,1,1,3,3,1, , , , , , , , , , , , , , , , , , , ,.0687690944020321
201901077204,9/12/2020 17:37:07,9/12/2020 17:50:12,1,2,1,1,3,2,1,4,1,3,2,2,3,2, , , , ,1,3,1,3,3,2,3,1,2,1,3,3,2,5,3,2,3, ,2,1,1,1,1,3,3,1,1,2,2,2,2, , , , , , , , , ,0,1,1,1, ,1,3,3,3,1,2,4,2,3,4,2,2,1,1,2,2,1,1,2,1,3,2,3,2,2,2,2,1,2,1,2,2,2,2, , , , , , ,4,1,2,2,2,2,2,3,1,4,8,1,2,3,2,1,1,2,1,3,2,5,6,2,2,2,4,2, ,2,3,6, ,3,1,2, , , , , , , , , , , , , , , , ,1, ,.180781364622606,.191966729194684
201901077442,9/11/2020 15:24:24,9/11/2020 16:03:27,2,1,2,3,3,3,3,4,3,3,2,2,1,3,1,2,2,1, , , , ,3,1,2,3,1,1,4,4,5,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1, , , ,99,2,2, ,1,1,4, , ,2,1,3,3,4,3,2,1,2,1,2,1,1,1,1,1,1,1,3,2,2,1,1,2,2,2,2,2,2,2, , ,1,1, , ,2,1,2,2,2,2,2,1,1,3,5,2,2,2,3,1,8,1,1,3,1,1,2,2,2,2,6,1, ,1,2,2,1,3,1,2, , , , , , , , , , , , , , , , ,2, ,.546065398078849,.542663156310937
201901077490,9/10/2020 21:23:15,9/10/2020 21:39:51,1,2,1,2,2,2,1,4,1,3,2,4,1,1, , , , ,3,3,1,3,2,1,3,1,2,1,4,5,5,1,4,2,1, ,3,3,3,1,1,3,3,1,3,1,1,3,2, , , , , , , , , ,0,2,1,1, ,1,2,2,4,2,1,4,2,4,3,3,3,3,3,3,1,2,1,1,1,1,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,2,2,1,5,1,7,2,5,3,1,6,1,2,2,2,5,2, ,2,3,1,3,3,2,2, , , , , , , , , , , , , , , , ,1, ,.113962843834596,.152079535064758
201901077606,9/9/2020 18:36:49,9/9/2020 18:47:51,2,1,1,2,2,1,1,1,1,3,2,1,2,1, , , , ,2,1,2,1,2,2,3,2,3,5,3,3,5,2,3,2,2,3,1,1,3,1,1,1,3,1,1,1,3,2,1,4,1,2,1,1,3,6, , ,1,2,2,1, ,2, , , ,2,2,4,1,2, , , , , , ,2,2,4,4,3,2,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,2,1,1,5,1,97,4,1,3,1,6,1,2,2,2,4,3,2,2,3,9,1,3,1,1, , , , , , , , , , , , , , , , ,1, ,.0734233626332467,.094221028137761
201901078102,9/9/2020 23:26:02,9/9/2020 23:41:14,2,1,2,3,3,3,3,4,3,4,3,4,3,4,1,1,3,3, , , , ,4,1,1,2,1,1,4,3,5,2,3,2,2,2,1,1,1,3,1,1,1,1,2,2,3,3,3,2,2,2,2,1,1,1, , ,1,2,1, ,1,1,1,2,1,2,2,4,3,4,2, , , , , ,1,1,2,1,1,2,2,3,2,1,1,1,1,2,2,2,1,2,2, ,2,2,1,2, ,1,1,2,2,2,1,1,2,1,1,2,2,1,1,5,1,8,2,1,3,2,6,6,12, ,3,6,3,2,2,3,1, ,3,1,2, , , , , , , , , , , , , , , , ,4, ,.0639775742602466,.0728487519411634
201901078139,9/9/2020 16:29:08,9/9/2020 16:33:51,2,1,1,4,3,3,3,2,1,2,2,2,3,2, , , , ,1,1,2,2,2,2,2,3,2,5,2,1,2,4,2,2,2,2,1,2,3,2,2,2,3,4,3,3,3,3,3,3,4,3,4,3,3, , , ,99,2,3,1, ,1,3,2,3,2,2,3,2,1,2, , , , , ,2,1,2,3,2,1,3,1,1,2,1,1,2,1,1,2,2,2,1,1, ,1,1, ,1,2,2,2,2,1,2,2,2,1,1,2,2,3,3,1,99, ,2,2,2,2,3,3,1,2,1,1,1, ,1,1,2, ,2,3,99, , , , , , , , , , , , , , , , ,2, ,.400257206819762,.683615689208714
201901078166,9/11/2020 15:17:08,9/11/2020 16:39:33,2,1,2,1,1,1,1,2,3,2,2,1,1,1, , , , ,3,3,3,3,1,1,1,1,4,5,5,5,5,5,5,1,3, ,1,3,3,3,3,2,3,1,1,1,3,1,1, , , , , , , , , ,0,4,3, ,2,1,2,1,1,2,1,3,1,1,3,2,2,3,1,3,1,2,1,1,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,3,1,1,6,1,3,3,1,3,1,4,1,2,2,2,3,1, ,1,1,8,1,2,2,1, , , , , , , , , , , , , , , , , , , ,.0277486068192884
201901078240,9/10/2020 20:16:44,9/10/2020 22:08:24,2,2,2,2,1,1,2,4,3,3,3,4,1,2, , , , ,3,2,2,2,2,1,1,1,2,1,5,3,5,1,3,1,3, ,3,3,3,3,1,3,3,1,1,2,3,1,2, , , , , , , , , ,0,2,2, ,1,1,2,3,3,2,1,3,1,2,2, , , , , ,1,2,1,4,1,2,1,3,1,2,2,2,2,2,2,2,1,1,2, , , , , , ,3,1,2,2,2,1,2,3,1,3,5,3,2,2,3,1,5,2,1,3,2,6,3,1,1,1,1,1, ,1,1,6, ,2,1,1, , , , , , , , , , , , , , , , ,2, ,.103777195681273,.0997715090264692
201901078422,9/12/2020 16:29:51,9/12/2020 16:59:33,1,2,1,2,1,1,1,3,3,3,3,2,4,2, , , , ,3,2,2,2,2,1,1,1,1,1,4,2,2,1,3,1,2,3,2,1,3,1,1,3,3,2,3,2,2,3,2,3,1,1,1,2,3,7, , ,1,1,1,1, ,1,3,2,2,1,1,4,3,3,2, , , , , ,1,2,1,1,1,1,1,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,4,1,1,5,1,8,4,5,3,1,6,1,2,1,2,4,2, ,2,3,7,1,3,2,2, , , , , , , , , , , , , , , , ,1, ,.0581083586146202,.0707882069818012
201901078576,9/10/2020 19:17:41,9/10/2020 19:55:06,3,1,1,2,1,1,1,1,1,4,1,1,1,1, , , , ,3,2,2,2,1,1,1,1,1,5,5,3,5,5,2,1,3, ,3,3,3,3,3,3,3,1,2,2,4,3,2, , , , , , , , , ,0,3,2,1, ,2, , , ,2,1,4,3,4, , , , , , ,1,2,3,1,1,1,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,4,1,1,5,1,8,4,5,3,1,6,1,9, ,3,6,1, ,1,1,2,1,2,2,2, , , , , , , , , , , , , , , , ,1, ,.056479413913186,.0710242775809942
201901078637,9/9/2020 16:30:48,9/9/2020 16:46:40,1,1,2,1,2,2,1,1,3,5,2,4,2,2, , , , ,2,1,2,2,1,1,3,2,4,2,3,3,5,2,3,2,3, ,3,1,3,3,1,3,3,1,1,4,4,4,4, , , , , , , , , ,0,2,2, ,2,2, , , ,1,1,4,3,4, , , , , , ,3,2,1,1,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,4,1,2,3,1,3,4,1,3,2,4,3,12, ,3,6,3,2,2,4,1, ,4,2,2, , , , , , , , , , , , , , , , , , , ,.0698928121850863
201901078826,9/9/2020 20:40:59,9/9/2020 21:11:02,2,2,1,2,2,2,1,3,3,1,2,4,2,2, , , , ,3,3,2,3,1,1,1,2,1,2,5,5,5,5,5,2,1, ,1,3,3,3,1,3,3,1,1,3,3,1,1, , , , , , , , , ,0,4,3,2, ,2, , , ,2,1,3,1,2, , , , , , ,1,2,2,1,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,3,1,3,2,1,7,4,1,3,1,6,1,2,1,2,4,3,1,1,2,2,2,3,1,2, , , , , , , , , , , , , , , , ,2, ,.470581617934579,.609769735883331
201901078829,9/13/2020 14:33:55,9/13/2020 15:19:38,2,2,2,4,4,4,4,4,2,3,4,2,2,2, , , , ,3,2,2,1,2,2,2,1,2,1,1,4,1,2,2,1,99, ,2,2,1,1,1,1,1,3,3,3,2,2,3, , , , , , , , , ,0,2,2, ,1,1,3,2,3,2,1,3,2,2,3,3,2,2,3,1,2,2,3,2,2,2,1,2,1,99,1,1,1,99,1,1,2,1,1,1, ,1,2,2, ,4,2,2,1,2,1,1,2,1,4,9,1,2,3,1,2, ,3,99,99,1,2,4,12, ,3,2,3,2,2,3,4,1,3,5,99, , , , , , , , , , , , , , , , ,1, ,.289429768065288,.289185654404763
201901079030,9/9/2020 23:22:15,9/9/2020 23:43:18,3,1,2,1,2,2,2,3,1,2,3,1,2,4,1,3,3,1, , , , ,2,1,2,1,2,1,2,2,3,2,2,2,2,3,2,1,1,1,1,1,1,2,2,2,3,2,2,1,2,1,3,2,2, , , ,99,1,2, ,1,2, , , ,1,99,4,2,3, , , , , , ,1,99,2,4,1,2,1,99,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,7,4,1,1,5,2, ,1,2,2,1,1,5,9, ,3,6,4,2,2,4,1,1,5, ,2, , , , , , , , , , , , , , , , ,2, ,.720705739844622,.729089841260698
201901079089,9/9/2020 17:16:27,9/9/2020 17:25:32,3,1,1,2,2,2,1,1,1,4,1,3,1,3,1,3,3,3, , , , ,2,2,3,2,2,2,1,5,1,1,1,1,1, ,1,3,3,3,3,3,3,2,3,2,4,4,2, , , , , , , , , ,0,1,2,1, ,2, , , ,1,1,2,2,2, , , , , , ,2,2,1,2,2,2,1,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,2,3,3,2,3,1,2, ,1,2,2,1,1,6,1,2,1,5,2, ,2,4,1,1,5, ,2, , , , , , , , , , , , , , , , ,99, ,2.79237183714343,3.10708457807587
201901079144,9/13/2020 15:57:47,9/13/2020 16:21:29,1,1,1,2,1,1,2,3,3,2,4,3,2,4,1,1,3,3, , , , ,4,1,1,3,1,4,1,1,3,2,5,1,1, ,1,3,3,99,3,3,3,2,2,3,4,4,3, , , , , , , , , ,0,4,3,2, ,1,1,3,3,2,1,4,3,4,1, , , , , ,1,2,1,4,1,1,1,4,1,2,1,2,1,2,1,2,1,1,1,2, ,2, ,1, ,2,1,2,2,2,2,2,1,1,4,9,4,2,1,5,2, ,1,1,1,1,1,3,2,2,2,2,1, ,1,1,99,1,2,2,2, , , , , , , , , , , , , , , , , , , ,2.04119216610536
201901079243,9/11/2020 21:38:33,9/11/2020 22:06:44,3,1,2,1,1,1,1,3,3,2,3,2,2,4,1,3,3,1, , , , ,2,1,2,2,1,5,3,5,5,1,4,1,3, ,2,1,1,1,1,3,1,1,2,2,4,2,2, , , , , , , , , ,0,2,1, ,2,2, , , ,1,1,4,3,4, , , , , , ,2,2,1,1,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,2,3,4,2,2,4,2, ,1,4,4,1,1,5,1,1,1,5,2, ,2,3,1,1,3, ,2, , , , , , , , , , , , , , , , ,2, ,.709210820806797,.868747687757841
201901079622,9/11/2020 17:46:47,9/11/2020 18:05:32,2,1,2,2,1,1,1,3,1,2,3,3,3,1, , , , ,1,1,3,3,1,2,2,2,2,1,2,4,3,2,4,2,2,3,1,1,3,3,1,3,3,2,2,3,3,3,2,4,2,2,2,2,2, , , ,99,4,2, ,1,2, , , ,1,1,3,1,4, , , , , , ,1,2,3,3,3,3,3,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,3,5,3,2,2,3,2, ,1,1,1,1,1,3,3,2,4,2,1, ,1,1,2,1,2,2,2, , , , , , , , , , , , , , , , ,1, ,.55376875827866,.671569311412909
201901079912,9/11/2020 3:05:51,9/11/2020 3:28:47,3,1,2,3,1,1,2,3,3,3,4,4,2,1, , , , ,3,2,3,1,1,2,2,1,4,3,2,1,2,5,2,1,3, ,3,3,3,3,3,3,3,2,1,2,4,2,2, , , , , , , , , ,0,4,3, ,2,2, , , ,1,2,1,1,2, , , , , , ,1,1,1,2,1,1,1,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,2,3,3,1,3,1,2, ,1,1,1,1,1,6,1,2,1,2,1, ,1,1,1,1,2, ,2, , , , , , , , , , , , , , , , ,1, ,9.54292267248396,8.12267435479406
201901080402,9/9/2020 18:40:12,9/9/2020 19:04:00,3,1,2,2,1,2,2,3,3,4,4,3,2,2, , , , ,1,2,1,2,2,1,2,3,2,1,4,4,4,1,4,2,2,4,2,1,1,1,1,3,1,1,2,1,2,1,2,2,1,1,2,2,2, , , ,99,2,3, ,2,2, , , ,2,99,3,2,3, , , , , , ,2,99,1,1,1,3,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,2,2,4,2, ,1,2,2,1,1,5,1,1,1,1,2, ,2,4,1,1,4, ,1, , , , , , , , , , , , , , , , ,2, ,2.73190171153351,2.90111082702393
201901080661,9/10/2020 11:43:55,9/10/2020 12:29:17,2,1,2,1,2,2,1,3,3,2,4,1,4,3,1,3,1,1, , , , ,3,1,4,4,1,4,5,5,5,3,5,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,8, , ,1,1,1, ,1,2, , , ,2,2,1,3,4, , , , , , ,1,1,1,2,2,2,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,3,5,2,2,3,2,2, ,1,2,2,1,1,1,12, ,3,2,2, ,2,4,1,2,4, ,2, , , , , , , , , , , , , , , , ,2, ,11.7877759181353,8.12267435479406
201901080694,9/9/2020 20:37:27,9/9/2020 20:45:49,3,1,1,1,1,1,1,4,1,2,1,4,1,4,1,2,3,1, , , , ,4,1,1,4,99,5,5,5,5,5,5,1,1, ,1,2,2,2,2,2,2,4,2,4,4,4,4, , , , , , , , , ,0,4,3,2, ,2, , , ,99,99,1,3,4, , , , , , ,2,99,1,2,2,2,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,1,2,99,1,1,5,2, ,1,1,1,1,1,1,99, ,99,1,4,1,1,1,99,1,2, ,1, , , , , , , , , , , , , , , , ,3, ,1.32224213938624,1.47636915892777
201901081008,9/9/2020 23:23:49,9/9/2020 23:50:08,3,1,2,4,1,1,1,4,3,5,4,4,4,4,1,3,3,1, , , , ,4,2,4,2,2,5,5,5,5,5,5,2,99, ,3,3,3,3,1,3,3,2,4,2,4,2,4, , , , , , , , , ,0,1,2, ,2,2, , , ,1,1,4,3,2, , , , , , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,3,7,3,2,3,2,2, ,1,2,2,1,1,4,1,1,1,5,1, ,1,9,1,1,99, ,2, , , , , , , , , , , , , , , , ,2, ,3.8156529357091,4.65931929380815
201901081059,9/10/2020 16:50:28,9/10/2020 17:19:08,3,1,1,1,1,1,1,3,1,3,1,2,2,3,1,1,1,1, , , , ,2,1,2,3,1,1,1,1,5,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99, , ,1,1,1,1, ,2, , , ,2,1,4,2,2, , , , , , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,5,3,2,3,2,2, ,1,2,2,1,1,4,1,1,1,1,2, ,2,3,1,1,2, ,2, , , , , , , , , , , , , , , , ,4, ,2.98696071159052,3.55205300411076
201901081084,9/10/2020 0:41:00,9/10/2020 0:50:25,3,1,1,4,2,1,1,4,3,4,4,4,1,4,1,3,3,1, , , , ,4,1,1,1,1,5,1,1,5,5,1,1,1, ,1,3,3,3,3,3,3,1,1,4,3,4,4, , , , , , , , , ,0,4,3,2, ,2, , , ,1,2,4,3,4, , , , , , ,1,1,1,1,1,1,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,1,2,2,1,3,1,2, ,1,1,1,1,1,1,5, ,4,1,4,1,1,1,1,1,1, ,1, , , , , , , , , , , , , , , , ,2, ,11.7877759181353,8.12267435479406
201901081157,9/9/2020 22:16:21,9/9/2020 22:30:15,3,1,1,3,3,3,2,4,3,5,4,4,3,2, , , , ,1,1,1,1,2,1,3,2,2,5,5,3,5,5,5,1,3, ,3,3,3,3,3,3,3,3,2,3,3,3,3, , , , , , , , , ,0,99,2,99, ,2, , , ,2,99,4,3,4, , , , , , ,1,1,1,3,1,1,4,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,3,5,3,1,3,2,2, ,1,1,1,1,1,6,12, ,3,5,3,1,1,9,1,1,99, ,2, , , , , , , , , , , , , , , , ,2, ,9.62124246239395,8.12267435479406
201901081648,9/10/2020 5:05:17,9/11/2020 19:17:27,3,1,1,2,1,1,1,4,1,4,2,3,1,4,1,1,3,1, , , , ,4,1,1,4,1,5,5,5,5,5,5,1,3, ,1,2,3,3,3,3,3,2,1,3,4,3,4, , , , , , , , , ,0,4,3,2, ,2, , , ,1,1,2,1,3, , , , , , ,1,2,1,2,1,1,4,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,1,2,2,2,3,2,2, ,1,1,1,1,1,1,5, ,4,1,3,1,1,1,2,1,2, ,1, , , , , , , , , , , , , , , , ,4, ,4.09708027148092,3.88891646226709
201901082416,9/11/2020 15:37:04,9/11/2020 15:41:54,2,1,2,4,4,4,4,4,2,4,4,4,4,4,3,3,3,3, , , , ,4,2,4,4,4,5,5,5,5,5,5,1,2,1,1,1,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4, , , ,99,4,3, ,1,2, , , ,1,1,4,3,4, , , , , , ,3,2,4,4,4,4,4,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,2,4,2,2,2,3,2, ,1,1,1,1,1,1,12, ,3,6,4,2,2,3,1,3,1,1,2, , , , , , , , , , , , , , , , , , , ,2.07067381539367
202001000028,9/9/2020 17:24:18,9/9/2020 17:37:47,2,1,2,1,1,1,1,2,1,2,2,2,2,1, , , , ,3,3,3,3,2,1,3,3,1,1,4,4,4,1,3,2,2,3,2,1,1,1,1,1,1,1,1,1,2,3,2,3,1,1,1,1,1, , , ,99,1,1, ,2,1,2,2,2,1,1,2,3,4,4,1,3,3,1,1,1,2,1,1,1,1,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,4,9,2,1,1,5,2, ,1,1,1,1,1,1,10, ,3,6,3,2,2,4,9,1,4,1,1, , , , , , , , , , , , , , , , , , , ,.533641266767613
202001000043,9/11/2020 15:15:32,9/11/2020 15:27:01,1,1,2,2,1,1,1,2,1,2,1,4,1,4,1,1,3,3, , , , ,3,1,2,3,2,3,2,2,2,4,3,1,1, ,1,3,3,3,3,3,3,1,1,2,2,2,2, , , , , , , , , ,0,4,3, ,2,1,1,3,1,2,2,1,1,4,1, , , , , ,1,2,1,3,1,3,1,3,1,1,2,1,1,1,2,2,1,2,2,1,1, ,2,2,2,5,1,2,2,2,2,2,1,1,1,2,2,2,1,6,2, ,1,1,1,1,1,3,11, ,4,6,4,1,1,2,6,1,3,1,1, , , , , , , , , , , , , , , , , , , ,.34993748084372
202001000060,9/11/2020 15:26:09,9/11/2020 16:04:38,2,1,1,2,1,1,2,4,1,3,4,4,1,3,3,1,3,2, , , , ,1,2,2,2,3,5,5,5,5,5,5,1,1, ,1,2,3,3,3,3,3,1,2,3,2,3,1, , , , , , , , , ,0,4,1,2, ,1,2,3,2,2,2,1,1,4,3,2,3,3,2,3,2,2,4,4,3,3,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,4,9,2,1,2,3,1,1,1,1,3,1,1,1,1,1,1,4,1, ,1,1,9,1,2,2,2, , , , , , , , , , , , , , , , , , , ,.964429629088414
202001000064,9/11/2020 18:18:28,9/11/2020 18:29:26,1,1,1,1,1,1,1,3,1,2,2,2,2,3,1,3,3,1, , , , ,1,1,3,2,1,1,3,3,2,1,3,2,3, ,2,1,3,1,1,3,1,1,2,1,3,2,1, , , , , , , , , ,0,2,1,1, ,1,1,2,2,1,1,1,1,1,1, , , , , ,1,2,2,1,3,3,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,7,2,2,1,5,2, ,1,1,1,1,1,6,1,1,1,2,1, ,1,1,8,1,2,1,1, , , , , , , , , , , , , , , , , , , ,.359254823472358
